"uid";"name";"nbContributions";"nbDayContributions";"nbNightContributions";"nbOfweekContributions";"nbOfweekendContributions";"nbCreations";"nbModifications";"nbDeletes";"nbBlockReceived";"totalChangesetCount";"p_DayContributions";"p_NightContributions";"p_OfweekContributions";"p_OfweekendContributions";"p_Creations";"p_Modifications";"p_Deletes";"nbChangesetFenetre"
"2909305";"JWGEO";"12";"0";"12";"11";"1";"10";"2";"2";"null";"null";"0.0";"1.0";"0.9166666666666666";"0.08333333333333333";"0.8333333333333334";"0.16666666666666666";"0.16666666666666666";"2"
"2843773";"nishioka yohsuke";"1078";"107";"971";"1077";"1";"564";"514";"28";"null";"null";"0.09925788497217068";"0.9007421150278293";"0.9990723562152134";"9.276437847866419E-4";"0.5231910946196661";"0.47680890538033394";"0.025974025974025976";"12"
"4981786";"ongoing";"3";"0";"3";"1";"2";"1";"2";"0";"null";"null";"0.0";"1.0";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"0.0";"3"
"2323578";"Apex_Dipak";"18";"0";"18";"17";"1";"7";"11";"3";"null";"null";"0.0";"1.0";"0.9444444444444444";"0.05555555555555555";"0.3888888888888889";"0.6111111111111112";"0.16666666666666666";"1"
"2876530";"AlyneG";"2";"0";"2";"1";"1";"2";"0";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"2323577";"bij";"38";"0";"38";"37";"1";"23";"15";"15";"null";"null";"0.0";"1.0";"0.9736842105263158";"0.02631578947368421";"0.6052631578947368";"0.39473684210526316";"0.39473684210526316";"4"
"3507307";"Tenzings";"13";"12";"1";"12";"1";"3";"10";"2";"null";"null";"0.9230769230769231";"0.07692307692307693";"0.9230769230769231";"0.07692307692307693";"0.23076923076923078";"0.7692307692307693";"0.15384615384615385";"2"
"4912149";"Swarup stha";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2479174";"Raznewa";"7";"0";"7";"0";"7";"6";"1";"1";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.8571428571428571";"0.14285714285714285";"0.14285714285714285";"1"
"1799294";"Boss Dév";"94";"40";"54";"0";"94";"78";"16";"5";"null";"null";"0.425531914893617";"0.574468085106383";"0.0";"1.0";"0.8297872340425532";"0.1702127659574468";"0.05319148936170213";"4"
"2876493";"Praswish";"85";"0";"85";"84";"1";"61";"24";"18";"null";"null";"0.0";"1.0";"0.9882352941176471";"0.011764705882352941";"0.7176470588235294";"0.2823529411764706";"0.21176470588235294";"1"
"4654112";"prakash bikram bhat";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4785184";"Manoj Aathpahariya";"5";"1";"4";"4";"1";"4";"1";"0";"null";"null";"0.2";"0.8";"0.8";"0.2";"0.8";"0.2";"0.0";"4"
"2892865";"Ricardo(nemo)";"76";"0";"76";"75";"1";"74";"2";"0";"null";"null";"0.0";"1.0";"0.9868421052631579";"0.013157894736842105";"0.9736842105263158";"0.02631578947368421";"0.0";"1"
"2778180";"Jaefoo";"19";"0";"19";"18";"1";"19";"0";"0";"null";"null";"0.0";"1.0";"0.9473684210526315";"0.05263157894736842";"1.0";"0.0";"0.0";"1"
"1778799";"SomeoneElse_Revert";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2880605";"VanessaG";"137";"0";"137";"136";"1";"137";"0";"0";"null";"null";"0.0";"1.0";"0.9927007299270073";"0.0072992700729927005";"1.0";"0.0";"0.0";"1"
"1909861";"Abhishek Dutta";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2880593";"Lindsaym93";"194";"0";"194";"193";"1";"136";"58";"4";"null";"null";"0.0";"1.0";"0.9948453608247423";"0.005154639175257732";"0.7010309278350515";"0.29896907216494845";"0.020618556701030927";"3"
"758896";"suraj bhusal";"10";"0";"10";"9";"1";"5";"5";"1";"null";"null";"0.0";"1.0";"0.9";"0.1";"0.5";"0.5";"0.1";"2"
"4326462";"tnagorra";"415";"121";"294";"89";"326";"113";"302";"78";"null";"null";"0.29156626506024097";"0.708433734939759";"0.21445783132530122";"0.7855421686746988";"0.27228915662650605";"0.727710843373494";"0.18795180722891566";"11"
"2872404";"Pureza";"13";"0";"13";"12";"1";"13";"0";"0";"null";"null";"0.0";"1.0";"0.9230769230769231";"0.07692307692307693";"1.0";"0.0";"0.0";"4"
"464007";"Ratterkresch";"114";"0";"114";"113";"1";"114";"0";"0";"null";"null";"0.0";"1.0";"0.9912280701754386";"0.008771929824561403";"1.0";"0.0";"0.0";"2"
"4941001";"Namxal khusu";"3";"1";"2";"2";"1";"3";"0";"0";"null";"null";"0.3333333333333333";"0.6666666666666666";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"3"
"2876590";"Pascaline Wallemacq";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2876578";"JMed";"249";"0";"249";"248";"1";"248";"1";"0";"null";"null";"0.0";"1.0";"0.9959839357429718";"0.004016064257028112";"0.9959839357429718";"0.004016064257028112";"0.0";"4"
"5043397";"Roshan_thapa46";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4842690";"N'raaz Teewahry";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"926851";"ktmdude";"136";"135";"1";"135";"1";"38";"98";"59";"null";"null";"0.9926470588235294";"0.007352941176470588";"0.9926470588235294";"0.007352941176470588";"0.27941176470588236";"0.7205882352941176";"0.4338235294117647";"5"
"4248784";"Soñador Soñadora";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"611481";"momobites";"47";"0";"47";"0";"47";"39";"8";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.8297872340425532";"0.1702127659574468";"0.0";"10"
"2749626";"H0ffman";"17";"16";"1";"16";"1";"16";"1";"0";"null";"null";"0.9411764705882353";"0.058823529411764705";"0.9411764705882353";"0.058823529411764705";"0.9411764705882353";"0.058823529411764705";"0.0";"3"
"402585";"Kioska Journo";"618";"617";"1";"617";"1";"475";"143";"6";"null";"null";"0.9983818770226537";"0.0016181229773462784";"0.9983818770226537";"0.0016181229773462784";"0.7686084142394822";"0.2313915857605178";"0.009708737864077669";"1"
"62623";"thirteen";"386";"0";"386";"385";"1";"386";"0";"0";"null";"null";"0.0";"1.0";"0.9974093264248705";"0.0025906735751295338";"1.0";"0.0";"0.0";"4"
"46239";"MatthieuMartin";"49";"48";"1";"0";"49";"49";"0";"0";"null";"null";"0.9795918367346939";"0.02040816326530612";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
"1238195";"Niroj Panta";"4291";"2082";"2209";"3915";"376";"2760";"1531";"705";"null";"null";"0.4852015847121883";"0.5147984152878117";"0.9123747378233512";"0.0876252621766488";"0.6432067117222092";"0.3567932882777907";"0.1642973665812165";"22"
"2323588";"abishek shrestha";"71";"41";"30";"29";"42";"63";"8";"5";"null";"null";"0.5774647887323944";"0.4225352112676056";"0.4084507042253521";"0.5915492957746479";"0.8873239436619719";"0.11267605633802817";"0.07042253521126761";"15"
"2966661";"Subham156";"11";"10";"1";"10";"1";"2";"9";"0";"null";"null";"0.9090909090909091";"0.09090909090909091";"0.9090909090909091";"0.09090909090909091";"0.18181818181818182";"0.8181818181818182";"0.0";"3"
"4605164";"Ishwary Kharel";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4797667";"Gajendra joshi";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2323592";"atish";"3";"0";"3";"2";"1";"2";"1";"0";"null";"null";"0.0";"1.0";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"0.0";"3"
"4981991";"Suyog Raj Dhamala";"10";"9";"1";"9";"1";"10";"0";"0";"null";"null";"0.9";"0.1";"0.9";"0.1";"1.0";"0.0";"0.0";"1"
"1782960";"emacsen_dwg";"18";"0";"18";"17";"1";"0";"18";"18";"null";"null";"0.0";"1.0";"0.9444444444444444";"0.05555555555555555";"0.0";"1.0";"1.0";"2"
"2892928";"TJohnson15";"399";"0";"399";"398";"1";"399";"0";"0";"null";"null";"0.0";"1.0";"0.9974937343358395";"0.002506265664160401";"1.0";"0.0";"0.0";"4"
"3196032";"manoj bajracharya";"9";"8";"1";"0";"9";"9";"0";"0";"null";"null";"0.8888888888888888";"0.1111111111111111";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"128186";"malcolmh";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"4777098";"Sundar Dangol";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4863113";"Rupakpaneru";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2860271";"Carline";"462";"0";"462";"435";"27";"462";"0";"0";"null";"null";"0.0";"1.0";"0.9415584415584416";"0.05844155844155844";"1.0";"0.0";"0.0";"53"
"1995994";"Aimé BOUKPESSI";"10";"0";"10";"0";"10";"0";"10";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"3863806";"Manishbimali";"6";"4";"2";"5";"1";"6";"0";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.8333333333333334";"0.16666666666666666";"1.0";"0.0";"0.0";"5"
"4256901";"Sandesh Man Maharjan";"5";"2";"3";"2";"3";"1";"4";"0";"null";"null";"0.4";"0.6";"0.4";"0.6";"0.2";"0.8";"0.0";"5"
"4494478";"Sonik Shrestha";"2";"1";"1";"1";"1";"2";"0";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"1.0";"0.0";"0.0";"2"
"38090";"ezekielf";"6";"0";"6";"0";"6";"1";"5";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.16666666666666666";"0.8333333333333334";"0.0";"1"
"2913504";"Atikur Rahman atik";"8";"7";"1";"7";"1";"8";"0";"0";"null";"null";"0.875";"0.125";"0.875";"0.125";"1.0";"0.0";"0.0";"1"
"3769588";"TheLifeStory";"40";"15";"25";"39";"1";"27";"13";"8";"null";"null";"0.375";"0.625";"0.975";"0.025";"0.675";"0.325";"0.2";"16"
"4207759";"Dental Art Clinic";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"1062080";"amitangshu";"18";"17";"1";"0";"18";"0";"18";"4";"null";"null";"0.9444444444444444";"0.05555555555555555";"0.0";"1.0";"0.0";"1.0";"0.2222222222222222";"3"
"226516";"PierZen";"47";"16";"31";"30";"17";"36";"11";"3";"null";"null";"0.3404255319148936";"0.6595744680851063";"0.6382978723404256";"0.3617021276595745";"0.7659574468085106";"0.23404255319148937";"0.06382978723404255";"3"
"4736148";"Victor Pereverzev";"2";"0";"2";"1";"1";"2";"0";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"1.0";"0.0";"0.0";"2"
"2102526";"㌔㍉ｺﾝ";"15";"0";"15";"14";"1";"4";"11";"7";"null";"null";"0.0";"1.0";"0.9333333333333333";"0.06666666666666667";"0.26666666666666666";"0.7333333333333333";"0.4666666666666667";"1"
"2884850";"Greta Ferloni";"610";"127";"483";"127";"483";"584";"26";"8";"null";"null";"0.2081967213114754";"0.7918032786885246";"0.2081967213114754";"0.7918032786885246";"0.9573770491803278";"0.04262295081967213";"0.013114754098360656";"3"
"1942781";"yellowsoar";"258";"257";"1";"257";"1";"149";"109";"10";"null";"null";"0.9961240310077519";"0.003875968992248062";"0.9961240310077519";"0.003875968992248062";"0.5775193798449613";"0.42248062015503873";"0.03875968992248062";"1"
"1041644";"david nhemaphuki";"2866";"2299";"567";"2545";"321";"1628";"1238";"279";"null";"null";"0.8021632937892533";"0.1978367062107467";"0.8879972086531751";"0.11200279134682484";"0.5680390788555478";"0.4319609211444522";"0.09734822051639916";"99"
"4285604";"ankurlama";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2102478";"takatsuka";"582";"569";"13";"244";"338";"459";"123";"24";"null";"null";"0.9776632302405498";"0.022336769759450172";"0.41924398625429554";"0.5807560137457045";"0.788659793814433";"0.211340206185567";"0.041237113402061855";"10"
"2262221";"marcale";"6039";"3911";"2128";"6038";"1";"5420";"619";"31";"null";"null";"0.6476237787713197";"0.35237622122868023";"0.9998344096704752";"1.6559032952475575E-4";"0.8974995860241762";"0.10250041397582381";"0.005133300215267428";"25"
"5359";"user_5359";"9";"7";"2";"7";"2";"1";"8";"1";"null";"null";"0.7777777777777778";"0.2222222222222222";"0.7777777777777778";"0.2222222222222222";"0.1111111111111111";"0.8888888888888888";"0.1111111111111111";"3"
"3032280";"john10235";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2053352";"giannisax";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2860243";"kqian";"307";"0";"307";"0";"307";"305";"2";"2";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.993485342019544";"0.006514657980456026";"0.006514657980456026";"4"
"169211";"Simone Saviolo";"218";"0";"218";"217";"1";"212";"6";"4";"null";"null";"0.0";"1.0";"0.9954128440366973";"0.0045871559633027525";"0.9724770642201835";"0.027522935779816515";"0.01834862385321101";"4"
"2675923";"Dave Milledge";"4";"3";"1";"3";"1";"4";"0";"0";"null";"null";"0.75";"0.25";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"4875594";"Milan Shrestha";"5";"0";"5";"2";"3";"3";"2";"0";"null";"null";"0.0";"1.0";"0.4";"0.6";"0.6";"0.4";"0.0";"2"
"2876718";"madzie";"69";"0";"69";"68";"1";"41";"28";"28";"null";"null";"0.0";"1.0";"0.9855072463768116";"0.014492753623188406";"0.5942028985507246";"0.4057971014492754";"0.4057971014492754";"3"
"1787154";"AliGazala";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2037013";"sumira";"3";"2";"1";"0";"3";"2";"1";"1";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.0";"1.0";"0.6666666666666666";"0.3333333333333333";"0.3333333333333333";"2"
"1795342";"tapanmahapatra";"1";"0";"1";"0";"1";"0";"1";"1";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"1.0";"1"
"1306";"PlaneMad";"165";"31";"134";"153";"12";"15";"150";"109";"null";"null";"0.18787878787878787";"0.8121212121212121";"0.9272727272727272";"0.07272727272727272";"0.09090909090909091";"0.9090909090909091";"0.6606060606060606";"13"
"595221";"matthieun";"35";"0";"35";"34";"1";"17";"18";"10";"null";"null";"0.0";"1.0";"0.9714285714285714";"0.02857142857142857";"0.4857142857142857";"0.5142857142857142";"0.2857142857142857";"1"
"4457817";"Ram kumar Bhandari";"2";"1";"1";"1";"1";"1";"1";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.0";"2"
"2876725";"bibek_barahi";"5";"0";"5";"4";"1";"2";"3";"1";"null";"null";"0.0";"1.0";"0.8";"0.2";"0.4";"0.6";"0.2";"2"
"5043538";"Sachit123";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4355424";"Gobag";"7";"6";"1";"6";"1";"3";"4";"0";"null";"null";"0.8571428571428571";"0.14285714285714285";"0.8571428571428571";"0.14285714285714285";"0.42857142857142855";"0.5714285714285714";"0.0";"1"
"2868488";"JohannesMaurer";"14";"13";"1";"13";"1";"14";"0";"0";"null";"null";"0.9285714285714286";"0.07142857142857142";"0.9285714285714286";"0.07142857142857142";"1.0";"0.0";"0.0";"1"
"2880782";"ddk2130";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2983173";"pragon977";"144";"19";"125";"143";"1";"79";"65";"40";"null";"null";"0.13194444444444445";"0.8680555555555556";"0.9930555555555556";"0.006944444444444444";"0.5486111111111112";"0.4513888888888889";"0.2777777777777778";"37"
"4097300";"UmEs Manandhar";"12";"4";"8";"10";"2";"11";"1";"0";"null";"null";"0.3333333333333333";"0.6666666666666666";"0.8333333333333334";"0.16666666666666666";"0.9166666666666666";"0.08333333333333333";"0.0";"9"
"2794752";"Ngawa Dream Cafe";"8";"7";"1";"7";"1";"6";"2";"1";"null";"null";"0.875";"0.125";"0.875";"0.125";"0.75";"0.25";"0.125";"2"
"419114";"msujoseph";"277";"276";"1";"276";"1";"238";"39";"1";"null";"null";"0.9963898916967509";"0.0036101083032490976";"0.9963898916967509";"0.0036101083032490976";"0.8592057761732852";"0.1407942238267148";"0.0036101083032490976";"17"
"3114243";"Ashim Manna";"4";"0";"4";"0";"4";"4";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2749700";"BHANUBHAKTA";"671";"491";"180";"583";"88";"457";"214";"102";"null";"null";"0.7317436661698957";"0.26825633383010433";"0.8688524590163934";"0.13114754098360656";"0.6810730253353204";"0.31892697466467956";"0.15201192250372578";"24"
"4855160";"Jacek Rams";"2";"0";"2";"1";"1";"2";"0";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"1.0";"0.0";"0.0";"2"
"1201445";"Ban Medo";"122";"3";"119";"91";"31";"100";"22";"1";"null";"null";"0.02459016393442623";"0.9754098360655737";"0.7459016393442623";"0.2540983606557377";"0.819672131147541";"0.18032786885245902";"0.00819672131147541";"9"
"1918246";"Barry_Smith";"2";"1";"1";"1";"1";"2";"0";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"2319647";"YF1";"22";"21";"1";"21";"1";"22";"0";"0";"null";"null";"0.9545454545454546";"0.045454545454545456";"0.9545454545454546";"0.045454545454545456";"1.0";"0.0";"0.0";"4"
"5035278";"Sotantra99";"3";"0";"3";"2";"1";"2";"1";"0";"null";"null";"0.0";"1.0";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"0.0";"1"
"574799";"mpollmeier";"2";"1";"1";"1";"1";"2";"0";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"4326661";"Belinda Johnstone";"3";"2";"1";"2";"1";"3";"0";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"3"
"2901345";"Rameshwar Pandit";"27";"0";"27";"0";"27";"24";"3";"2";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.8888888888888888";"0.1111111111111111";"0.07407407407407407";"11"
"2884988";"Emalong";"927";"22";"905";"904";"23";"890";"37";"12";"null";"null";"0.023732470334412083";"0.9762675296655879";"0.9751887810140237";"0.02481121898597627";"0.9600862998921251";"0.039913700107874865";"0.012944983818770227";"9"
"2909567";"VickyHanessian";"4";"0";"4";"3";"1";"4";"0";"0";"null";"null";"0.0";"1.0";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"4936984";"Sarojkarki";"3";"2";"1";"2";"1";"2";"1";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"0.0";"1"
"4990232";"बिज्ञान लामा";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"984408";"onurgu";"12";"0";"12";"11";"1";"12";"0";"0";"null";"null";"0.0";"1.0";"0.9166666666666666";"0.08333333333333333";"1.0";"0.0";"0.0";"1"
"3642735";"Nodes&Roads";"290";"6";"284";"289";"1";"66";"224";"35";"null";"null";"0.020689655172413793";"0.9793103448275862";"0.996551724137931";"0.0034482758620689655";"0.22758620689655173";"0.7724137931034483";"0.1206896551724138";"24"
"4797716";"sushil adhikari";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"54624";"spatialbits";"224";"0";"224";"223";"1";"93";"131";"0";"null";"null";"0.0";"1.0";"0.9955357142857143";"0.004464285714285714";"0.41517857142857145";"0.5848214285714286";"0.0";"3"
"2864457";"rypat";"21";"20";"1";"20";"1";"21";"0";"0";"null";"null";"0.9523809523809523";"0.047619047619047616";"0.9523809523809523";"0.047619047619047616";"1.0";"0.0";"0.0";"1"
"91490";"Heinz_V";"4094";"2393";"1701";"3216";"878";"827";"3267";"201";"null";"null";"0.5845139228138739";"0.415486077186126";"0.7855398143624817";"0.2144601856375183";"0.20200293111871032";"0.7979970688812897";"0.049096238397655104";"72"
"1910142";"denium";"116";"29";"87";"115";"1";"111";"5";"0";"null";"null";"0.25";"0.75";"0.9913793103448276";"0.008620689655172414";"0.9568965517241379";"0.04310344827586207";"0.0";"8"
"4470055";"Urbin Shrestha";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"1148277";"Binod Pandit";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2704719";"TQwill";"47";"0";"47";"46";"1";"47";"0";"0";"null";"null";"0.0";"1.0";"0.9787234042553191";"0.02127659574468085";"1.0";"0.0";"0.0";"2"
"2876738";"ShilpiK";"18";"0";"18";"17";"1";"12";"6";"5";"null";"null";"0.0";"1.0";"0.9444444444444444";"0.05555555555555555";"0.6666666666666666";"0.3333333333333333";"0.2777777777777778";"1"
"4146514";"Prasantb";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2880836";"ccraig321";"10";"0";"10";"9";"1";"10";"0";"0";"null";"null";"0.0";"1.0";"0.9";"0.1";"1.0";"0.0";"0.0";"1"
"226673";"sabman";"4";"3";"1";"3";"1";"4";"0";"0";"null";"null";"0.75";"0.25";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"2876760";"MohitShrestha";"17";"0";"17";"16";"1";"10";"7";"0";"null";"null";"0.0";"1.0";"0.9411764705882353";"0.058823529411764705";"0.5882352941176471";"0.4117647058823529";"0.0";"4"
"3781966";"Ujwal Maskey";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"1283433";"maheshwor1";"2916";"1447";"1469";"2752";"164";"2073";"843";"374";"null";"null";"0.49622770919067216";"0.5037722908093278";"0.943758573388203";"0.056241426611796985";"0.7109053497942387";"0.2890946502057613";"0.12825788751714678";"57"
"2897239";"CPBhattarai";"5";"4";"1";"4";"1";"5";"0";"0";"null";"null";"0.8";"0.2";"0.8";"0.2";"1.0";"0.0";"0.0";"1"
"2876759";"Matt Hewett";"40";"0";"40";"39";"1";"40";"0";"0";"null";"null";"0.0";"1.0";"0.975";"0.025";"1.0";"0.0";"0.0";"5"
"2676054";"corgan555";"4";"3";"1";"3";"1";"4";"0";"0";"null";"null";"0.75";"0.25";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"750964";"shanker";"28";"0";"28";"0";"28";"7";"21";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.25";"0.75";"0.0";"1"
"284036";"Arunmozhi";"92";"0";"92";"91";"1";"92";"0";"0";"null";"null";"0.0";"1.0";"0.9891304347826086";"0.010869565217391304";"1.0";"0.0";"0.0";"3"
"750985";"Poshan";"292";"83";"209";"249";"43";"179";"113";"27";"null";"null";"0.2842465753424658";"0.7157534246575342";"0.8527397260273972";"0.14726027397260275";"0.613013698630137";"0.386986301369863";"0.09246575342465753";"45"
"5006794";"ajay gole";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2880930";"CharlieWockner";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"1417";"maning";"9";"0";"9";"8";"1";"0";"9";"8";"null";"null";"0.0";"1.0";"0.8888888888888888";"0.1111111111111111";"0.0";"1.0";"0.8888888888888888";"1"
"2340266";"Prayag Khanal";"20";"19";"1";"19";"1";"16";"4";"0";"null";"null";"0.95";"0.05";"0.95";"0.05";"0.8";"0.2";"0.0";"1"
"2512300";"samely";"9443";"6895";"2548";"9442";"1";"1817";"7626";"134";"null";"null";"0.7301704966641956";"0.2698295033358043";"0.9998941014508101";"1.0589854918987609E-4";"0.19241766387800488";"0.8075823361219951";"0.014190405591443397";"35"
"1979787";"sraj";"9";"0";"9";"8";"1";"9";"0";"0";"null";"null";"0.0";"1.0";"0.8888888888888888";"0.1111111111111111";"1.0";"0.0";"0.0";"1"
"1811853";"olaf1000";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"4404697";"arun48";"3";"2";"1";"2";"1";"3";"0";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"1"
"2864567";"Tob Kim";"299";"0";"299";"0";"299";"218";"81";"1";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.7290969899665551";"0.2709030100334448";"0.0033444816053511705";"1"
"2876854";"erikavetter";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
